person;behavior;
"Mike";"Tender";
"Mike";"Rigid";
"Mike";"Accepting";
"Mikel";"Stubborn";
"Mikel";"Rich";
"Mikel";"Pitiful";
"Mikel";"Inventive";
"Mikel";"Bossy";
"Mikel";"Defiant";
"Mikel";"Helpful";
"Mikel";"Determined";
"Mikel";"Fun-loving";
"Mikel";"Personable";
"Mikel";"Tense";
"Mikel";"Loyal";
"Mikel";"Quiet";
"Mikel";"Hard-working";
"Mikel";"Tough";
"Mikel";"Free";
"Mikel";"Outgoing";
"Minh";"Efficient";
"Minh";"Poor";
"Minh";"Unlucky";
"Minh";"Respectful";
"Minh";"Dreamer";
"Minh";"Selfish";
"Minh";"Grouchy";
"Minh";"Joyful";
"Minh";"Hopeful                           ";
"Minh";"Short";
"Minh";"Pretty";
"Minh";"Complex";
"Mitch";"Rich";
"Mitch";"Arrogant";
"Mitch";"Poor";
"Mitch";"Friendly";
"Mitch";"Disagreeable";
"Mitch";"Hard-working";
"Mitch";"Nervous";
"Mitch";"Stable";
"Mitch";"Wise";
"Mitch";"Fighter";
"Mitch";"Dark";
"Mitch";"Tricky";
"Mitch";"Sad";
"Mitch";"Questioning";
"Mitch";"Careful";
"Mitch";"Athletic";
"Moises";"Independent";
"Moises";"Daring";
"Moises";"Naïve";
"Moises";"Determined";
"Moises";"Jealous";
"Moises";"Zany";
"Moises";"Hopeful                           ";
"Moises";"Frustrated";
"Moises";"Lively";
"Moises";"Disagreeable";
"Moises";"Courageous";
"Moises";"Excited";
"Moises";"Articulate";
"Moises";"Sensible";
"Moises";"Light-hearted";
"Moises";"Humorous";
"Moises";"Friendly";
"Moises";"Messy";
"Monroe";"Careful";
"Monroe";"Calm";
"Monroe";"Relaxed";
"Monroe";"Zany";
"Monroe";"Awkward";
"Monroe";"Eager";
"Monroe";"Determined";
"Monroe";"Grouchy";
"Monroe";"Friendly";
"Monroe";"Giving";
"Monroe";"Light-hearted";
"Monroe";"Unlucky";
"Monroe";"Aggressive";
"Monroe";"Tender";
"Monroe";"Judgmental";
"Monte";"Jealous";
"Monte";"Unlucky";
"Monte";"Sensitive";
"Monte";"Popular";
"Monte";"Energetic";
"Monte";"Giving";
"Monte";"Wild";
"Monte";"Lazy";
"Monte";"Messy";
"Monte";"Patient";
"Monte";"Leader";
"Monte";"Reflective";
"Monte";"Thoughtful";
"Monte";"Kind";
"Monte";"Perfectionist";
"Monte";"Ugly";
"Monte";"Pitiful";
"Monte";"Pleasant";
"Morgan";"Clumsy";
"Morgan";"Loyal";
"Morgan";"Thoughtful";
"Morgan";"Efficient";
"Morgan";"Sensitive";
"Morgan";"Passive";
"Morgan";"Relaxed";
"Morgan";"Unselfish";
"Morgan";"Noisy";
"Morgan";"Eager";
"Morgan";"Naïve";
"Morgan";"Smart";
"Morgan";"Unhappy";
"Morgan";"Disgruntled";
"Morgan";"Knowledgeable";
"Morgan";"Devout";
"Morgan";"Unlucky";
"Morgan";"Poor";
"Morgan";"Rigid";
"Myles";"Zany";
"Myles";"Melancholy";
"Myles";"Rich";
"Myles";"Trusting";
"Myles";"Lazy";
"Myles";"Warm";
"Myles";"Pretty";
"Myles";"Witty";
"Myles";"Silly";
"Myles";"Curious";
"Myles";"Caring";
"Myles";"Rude";
"Myles";"Sensible";
"Myles";"Eager";
"Myles";"Gentle";
"Myles";"Unselfish";
"Myron";"Annoying";
"Myron";"Leader";
"Myron";"Ambitious";
"Myron";"Courageous";
"Myron";"Humble";
"Myron";"Strong";
"Myron";"Bright";
"Myron";"Pleasing";
"Myron";"Thoughtful";
"Myron";"Plain";
"Myron";"Frustrated";
"Myron";"Tantalizing";
"Myron";"Reliable";
"Myron";"Compassionate";
"Myron";"Demanding";
"Myron";"Inventive";
"Myron";"Fair";
"Myron";"Unhappy";
"Nathan";"Neat";
"Nathan";"Reserved";
"Nathan";"Ambitious";
"Nathan";"Athletic";
"Nathan";"Knowledgeable";
"Nathan";"Hopeful                           ";
"Nathan";"Thrilling";
"Nathan";"Confident";
"Nathan";"Sarcastic";
"Nathan";"Awkward";
"Nathan";"Compassionate";
"Nathan";"Pitiful";
"Nathan";"Adventurous";
"Nathan";"Able";
"Nathan";"Gracious";
"Nathan";"Unlucky";
"Nathan";"Kind";
"Nathan";"Articulate";
"Nathan";"Timid";
"Nathanael";"Sarcastic";
"Nathanael";"Gorgeous";
"Nathanael";"Light";
"Nathanael";"Confident";
"Nathanael";"Light-hearted";
"Nathanael";"Tender";
"Nathanael";"Silly";
"Nathanael";"Articulate";
"Nathanael";"Faithful";
"Nathanael";"Loving";
"Nathanael";"Short";
"Nathanael";"Cooperative";
"Nathanael";"Stable";
"Nathanael";"Sad";
"Nathanael";"Imaginative";
"Nathanael";"Tall";
"Neal";"Unhappy";
"Neal";"Willing";
"Neal";"Inventive";
"Neal";"Passive";
"Neal";"Friendly";
"Neal";"Responsible";
"Neal";"Kind";
"Neal";"Organized";
"Neal";"Fun-loving";
"Neal";"Rebellious";
"Neal";"Bright";
"Ned";"Shy";
"Ned";"Clever";
"Ned";"Sensible";
"Ned";"Honest";
"Ned";"Confident";
"Ned";"Adventurous";
"Ned";"Warm";
"Ned";"Athletic";
"Ned";"Strong";
"Ned";"Reverent";
"Ned";"Vain";
"Ned";"Passive";
"Ned";"Pitiful";
"Ned";"Cooperative";
"Ned";"Fair";
"Ned";"Inventive";
"Ned";"Curious";
"Ned";"Radical";
"Neil";"Keen";
"Neil";"Self-conscious";
"Neil";"Frustrated";
"Neil";"Tolerant";
"Neil";"Clumsy";
"Neil";"Careful";
"Neil";"Busy";
"Neil";"Merry";
"Neil";"Rude";
"Neil";"Bright";
"Neil";"Fancy";
"Neil";"Eager";
"Neil";"Awkward";
"Neil";"Serious";
"Neil";"Disagreeable";
"Neil";"Rich";
"Neil";"Determined";
"Nestor";"Complex";
"Nestor";"Rigid";
"Nestor";"Friendly";
"Nestor";"Gracious";
"Nestor";"Radical";
"Nestor";"Arrogant";
"Nestor";"Wild";
"Nestor";"Annoying";
"Nestor";"Caring";
"Nestor";"Careless";
"Nestor";"Religious";
"Nestor";"Confident";
"Nestor";"Gorgeous";
"Nicholas";"Careless";
"Nicholas";"Sad";
"Nicholas";"Embarrassed";
"Nicholas";"Light-hearted";
"Nicholas";"Naïve";
"Nicholas";"Perfectionist";
"Nicholas";"Thoughtful";
"Nicholas";"Patriotic";
"Nicholas";"Handsome";
"Nicholas";"Patient";
"Nicholas";"Compassionate";
"Nicholas";"Excited";
"Nicholas";"Selfish";
"Nicholas";"Lazy";
"Nicky";"Serious";
"Nicky";"Patient";
"Nicky";"Tolerant";
"Nicky";"Faithful";
"Nicky";"Stable";
"Nicky";"Friendly";
"Nicky";"Joyful";
"Nicky";"Boastful";
"Nicky";"Loyal";
"Nicky";"Eager";
"Nicky";"Determined";
"Nicolas";"Generous";
"Nicolas";"Hard-working";
"Nicolas";"Creative";
"Nicolas";"Silly";
"Nicolas";"Poor";
"Nicolas";"Gracious";
"Nicolas";"Wild";
"Nicolas";"Gentle";
"Nicolas";"Expert";
"Nicolas";"Unlucky";
"Nicolas";"Perfectionist";
"Nicolas";"Witty";
"Nicolas";"Ugly";
"Nicolas";"Humble";
"Nicolas";"Fair";
"Nicolas";"Passive";
"Nicolas";"Serious";
"Nicolas";"Reserved";
"Noble";"Strong";
"Noble";"Likeable";
"Noble";"Quiet";
"Noble";"Manipulative";
"Noble";"Relaxed";
"Noble";"Courageous";
"Noble";"Religious";
"Noble";"Grouchy";
"Noble";"Handsome";
"Noble";"Considerate";
"Noble";"Gorgeous";
"Noble";"Bossy";
"Noble";"Leader";
"Noble";"Successful";
"Noble";"Funny";
"Noble";"Fancy";
"Noble";"Fun-loving";
"Noble";"Daring";
"Noe";"Rude";
"Noe";"Disagreeable";
"Noe";"Zany";
"Noe";"Bright";
"Noe";"Thoughtful";
"Noe";"Light-hearted";
"Noe";"Confident";
"Noe";"Tricky";
"Noe";"Loyal";
"Noe";"Relaxed";
"Noe";"Leader";
"Noe";"Pleasant";
"Noe";"Witty";
"Noe";"Honest";
"Noe";"Keen";
"Normand";"Free";
"Normand";"Studious";
"Normand";"Annoying";
"Normand";"Careful";
"Normand";"Compassionate";
"Normand";"Quiet";
"Normand";"Independent";
"Normand";"Zany";
"Normand";"Demanding";
"Normand";"Arrogant";
"Normand";"Thoughtful";
"Normand";"Self-conscious";
"Normand";"Cautious";
"Normand";"Light";
"Normand";"Friendly";
"Normand";"Serious";
"Normand";"Considerate";
"Norris";"Confident";
"Norris";"Faithful";
"Norris";"Unlucky";
"Norris";"Self-confident";
"Norris";"Tricky";
"Norris";"Lovable";
"Norris";"Dark";
"Norris";"Radical";
"Norris";"Questioning";
"Norris";"Knowledgeable";
"Norris";"Grouchy";
"Numbers";"Bright";
"Numbers";"Loyal";
"Numbers";"Lazy";
"Numbers";"Devout";
"Numbers";"Kind";
"Numbers";"Imaginative";
"Numbers";"Noisy";
"Numbers";"Fair";
"Numbers";"Generous";
"Numbers";"Successful";
"Numbers";"Aggressive";
"Numbers";"Compassionate";
"Numbers";"Bossy";
"Numbers";"Disgruntled";
"Ollie";"Sensible";
"Ollie";"Disagreeable";
"Ollie";"Timid";
"Ollie";"Confident";
"Ollie";"Stable";
"Ollie";"Popular";
"Ollie";"Fighter";
"Ollie";"Dark";
"Ollie";"Independent";
"Ollie";"Plain";
"Ollie";"Ugly";
"Orval";"Pleasing";
"Orval";"Defiant";
"Orval";"Pretty";
"Orval";"Cautious";
"Orval";"Tense";
"Orval";"Grouchy";
"Orval";"Loyal";
"Orval";"Happy";
"Orval";"Organized";
"Orval";"Witty";
"Orval";"Calm";
"Orval";"Selfish";
"Orval";"Tall";
"Orval";"Lively";
"Orville";"Imaginative";
"Orville";"Sensitive";
"Orville";"Cheerful";
"Orville";"Materialistic";
"Orville";"Dreamer";
"Orville";"Cooperative";
"Orville";"Bright";
"Orville";"Selfish";
"Orville";"Demanding";
"Orville";"Successful";
"Orville";"Independent";
"Orville";"Conceited";
"Orville";"Wise";
"Orville";"Courageous";
"Orville";"Stubborn";
"Orville";"Kind";
"Orville";"Generous";
"Osvaldo";"Embarrassed";
"Osvaldo";"Tender";
"Osvaldo";"Tantalizing";
"Osvaldo";"Friendly";
"Osvaldo";"Caring";
"Osvaldo";"Giving";
"Osvaldo";"Reflective";
"Osvaldo";"Annoying";
"Osvaldo";"Joyful";
"Osvaldo";"Simple-minded";
"Osvaldo";"Self-confident";
"Osvaldo";"Reliable";
"Osvaldo";"Self-conscious";
"Oswaldo";"Light-hearted";
"Oswaldo";"Disgruntled";
"Oswaldo";"Complex";
"Oswaldo";"Organized";
"Oswaldo";"Expert";
"Oswaldo";"Considerate";
"Oswaldo";"Witty";
"Oswaldo";"Bold";
"Oswaldo";"Reverent";
"Oswaldo";"Able";
"Oswaldo";"Plain";
"Oswaldo";"Clever";
"Oswaldo";"Aggressive";
"Oswaldo";"Bossy";
"Oswaldo";"Arrogant";
"Oswaldo";"Cooperative";
"Otha";"Free";
"Otha";"Humble";
"Otha";"Athletic";
"Otha";"Sad";
"Otha";"Courageous";
"Otha";"Fun-loving";
"Otha";"Tireless";
"Otha";"Brave";
"Otha";"Friendly";
"Otha";"Giving";
"Otha";"Neat";
"Otha";"Adventurous";
"Otha";"Complex";
"Otha";"Patriotic";
"Otha";"Rude";
"Otto";"Sarcastic";
"Otto";"Friendly";
"Otto";"Conceited";
"Otto";"Tough";
"Otto";"Unlucky";
"Otto";"Religious";
"Otto";"Annoying";
"Otto";"Clever";
"Otto";"Curious";
"Otto";"Stubborn";
"Otto";"Happy";
"Otto";"Daring";
"Pablo";"Annoying";
"Pablo";"Tough";
"Pablo";"Manipulative";
"Pablo";"Considerate";
"Pablo";"Lazy";
"Pablo";"Witty";
"Pablo";"Cautious";
"Pablo";"Tense";
"Pablo";"Happy";
"Pablo";"Articulate";
"Paris";"Successful";
"Paris";"Prim";
"Paris";"Disgruntled";
"Paris";"Rebellious";
"Paris";"Careful";
"Paris";"Unique";
"Paris";"Patriotic";
"Paris";"Articulate";
"Paris";"Imaginative";
"Paris";"Keen";
"Paris";"Naïve";
"Paris";"Personable";
"Paris";"Bossy";
"Paris";"Curious";
"Paris";"Plain";
"Paris";"Boastful";
"Paris";"Compassionate";
"Paris";"Tricky";
"Paris";"Humorous";
"Parker";"Serious";
"Parker";"Respectful";
"Parker";"Cautious";
"Parker";"Brave";
"Parker";"Thrilling";
"Parker";"Handsome";
"Parker";"Hard-working";
"Parker";"Pleasant";
"Parker";"Sensitive";
"Parker";"Obnoxious";
"Parker";"Tall";
"Parker";"Careful";
"Parker";"Lovable";
"Parker";"Gentle";
"Parker";"Successful";
"Parker";"Plain";
"Parker";"Excited";
"Patrick";"Handsome";
"Patrick";"Poor";
"Patrick";"Zany";
"Patrick";"Tall";
"Patrick";"Lovable";
"Patrick";"Knowledgeable";
"Patrick";"Organized";
"Patrick";"Gracious";
"Patrick";"Pleasant";
"Patrick";"Stable";
"Pedro";"Likeable";
"Pedro";"Trusting";
"Pedro";"Creative";
"Pedro";"Inventive";
"Pedro";"Self-conscious";
"Pedro";"Courageous";
"Pedro";"Happy";
"Pedro";"Dark";
"Pedro";"Friendly";
"Pedro";"Shy";
"Phil";"Aggressive";
"Phil";"Demanding";
"Phil";"Reflective";
"Phil";"Perfectionist";
"Phil";"Passive";
"Phil";"Pitiful";
"Phil";"Happy";
"Phil";"Keen";
"Phil";"Unselfish";
"Phil";"Unhappy";
"Philip";"Bold";
"Philip";"Light";
"Philip";"Proud";
"Philip";"Dainty";
"Philip";"Humorous";
"Philip";"Fair";
"Philip";"Dark";
"Philip";"Thoughtful";
"Philip";"Honest";
"Philip";"Simple-minded";
"Philip";"Pleasant";
"Philip";"Knowledgeable";
"Philip";"Bright";
"Philip";"Mischievous";
"Philip";"Funny";
"Philip";"Rebellious";
"Porfirio";"Sensitive";
"Porfirio";"Devout";
"Porfirio";"Fancy";
"Porfirio";"Unique";
"Porfirio";"Hard-working";
"Porfirio";"Ambitious";
"Porfirio";"Pitiful";
"Porfirio";"Grouchy";
"Porfirio";"Demanding";
"Porfirio";"Confident";
"Porfirio";"Free";
"Porfirio";"Pretty";
"Porfirio";"Bossy";
"Porfirio";"Reserved";
"Porfirio";"Faithful";
"Porfirio";"Prim";
"Porfirio";"Shy";
"Porfirio";"Melancholy";
"Porfirio";"Dark";
"Porter";"Devout";
"Porter";"Reserved";
"Porter";"Complex";
"Porter";"Trusting";
"Porter";"Giving";
"Porter";"Ugly";
"Porter";"Conceited";
"Porter";"Wild";
"Porter";"Joyful";
"Porter";"Selfish";
"Porter";"Frustrated";
"Porter";"Quiet";
"Porter";"Rich";
"Porter";"Arrogant";
"Porter";"Relaxed";
"Porter";"Sensitive";
"Porter";"Vain";
"Porter";"Zany";
"Porter";"Energetic";
"Preston";"Thrilling";
"Preston";"Boastful";
"Preston";"Careless";
"Preston";"Hopeful                           ";
"Preston";"Efficient";
"Preston";"Willing";
"Preston";"Lively";
"Preston";"Personable";
"Preston";"Inventive";
"Preston";"Outgoing";
"Preston";"Sensitive";
"Preston";"Tense";
"Preston";"Tireless";
"Preston";"Gorgeous";
"Preston";"Sensible";
"Preston";"Lazy";
"Preston";"Hard-working";
"Preston";"Gracious";
"Preston";"Strong";
"Quentin";"Patient";
"Quentin";"Generous";
"Quentin";"Opinionated";
"Quentin";"Lively";
"Quentin";"Brave";
"Quentin";"Able";
"Quentin";"Aggressive";
"Quentin";"Courageous";
"Quentin";"Tender";
"Quentin";"Arrogant";
"Quentin";"Wild";
"Quentin";"Articulate";
"Quentin";"Radical";
"Quentin";"Rigid";
"Quentin";"Giving";
"Quentin";"Cooperative";
"Quentin";"Proud";
"Quentin";"Kind";
"Quincy";"Aggressive";
"Quincy";"Loyal";
"Quincy";"Obnoxious";
"Quincy";"Ugly";
"Quincy";"Fair";
"Quincy";"Unhappy";
"Quincy";"Reverent";
"Quincy";"Patient";
"Quincy";"Warm";
"Quincy";"Ambitious";
"Quincy";"Materialistic";
"Quincy";"Short";
"Quincy";"Curious";
"Quincy";"Kind";
"Quincy";"Tolerant";
"Quincy";"Light-hearted";
"Quinton";"Determined";
"Quinton";"Ugly";
"Quinton";"Melancholy";
"Quinton";"Opinionated";
"Quinton";"Defiant";
"Quinton";"Joyful";
"Quinton";"Prim";
"Quinton";"Athletic";
"Quinton";"Tireless";
"Quinton";"Friendly";
"Quinton";"Gentle";
"Quinton";"Humorous";
"Quinton";"Messy";
"Quinton";"Reverent";
"Quinton";"Frustrated";
"Quinton";"Compassionate";
"Quinton";"Bright";
"Quinton";"Gracious";
"Quinton";"Calm";
"Rafael";"Organized";
"Rafael";"Fancy";
"Rafael";"Sensible";
"Rafael";"Lazy";
"Rafael";"Disgruntled";
"Rafael";"Awkward";
"Rafael";"Imaginative";
"Rafael";"Mature";
"Rafael";"Honest";
"Rafael";"Clumsy";
"Rafael";"Relaxed";
"Rafael";"Successful";
"Rafael";"Devout";
"Rafael";"Reserved";
"Rafael";"Wise";
"Rafael";"Strong";
"Rafael";"Poor";
"Rafael";"Judgmental";
"Rashad";"Articulate";
"Rashad";"Busy";
"Rashad";"Nervous";
"Rashad";"Daring";
"Rashad";"Lazy";
"Rashad";"Respectful";
"Rashad";"Zany";
"Rashad";"Careless";
"Rashad";"Reserved";
"Rashad";"Light";
"Rashad";"Honest";
"Rashad";"Fancy";
"Rashad";"Merry";
"Rashad";"Reverent";
"Rashad";"Embarrassed";
"Rashad";"Naïve";
"Rashad";"Humorous";
"Raul";"Pitiful";
"Raul";"Fun-loving";
"Raul";"Bright";
"Raul";"Perfectionist";
"Raul";"Handsome";
"Raul";"Annoying";
"Raul";"Personable";
"Raul";"Eager";
"Raul";"Light";
"Raul";"Boastful";
"Raul";"Proper";
"Raul";"Organized";
"Raul";"Unselfish";
"Raul";"Helpful";
"Raul";"Friendly";
"Raul";"Short";
"Raul";"Forgiving";
"Raul";"Thrilling";
"Ray";"Fancy";
"Ray";"Leader";
"Ray";"Organized";
"Ray";"Pitiful";
"Ray";"Rich";
"Ray";"Fun-loving";
"Ray";"Tense";
"Ray";"Patriotic";
"Ray";"Mischievous";
"Ray";"Neat";
"Ray";"Cooperative";
"Rayford";"Pitiful";
"Rayford";"Light";
"Rayford";"Knowledgeable";
"Rayford";"Happy";
"Rayford";"Wise";
"Rayford";"Clumsy";
"Rayford";"Sensible";
"Rayford";"Wild";
"Rayford";"Caring";
"Rayford";"Excited";
"Rayford";"Faithful";
"Rayford";"Serious";
"Raymond";"Unselfish";
"Raymond";"Unlucky";
"Raymond";"Witty";
"Raymond";"Busy";
"Raymond";"Responsible";
"Raymond";"Careless";
"Raymond";"Bold";
"Raymond";"Rich";
"Raymond";"Considerate";
"Raymond";"Dainty";
"Raymond";"Caring";
"Raymond";"Athletic";
"Raymundo";"Able";
"Raymundo";"Zany";
"Raymundo";"Considerate";
"Raymundo";"Tall";
"Raymundo";"Devout";
"Raymundo";"Patient";
"Raymundo";"Witty";
"Raymundo";"Perfectionist";
"Raymundo";"Energetic";
"Raymundo";"Determined";
"Raymundo";"Rude";
"Raymundo";"Helpful";
"Raymundo";"Vain";
"Raymundo";"Simple";
"Raymundo";"Tense";
"Raymundo";"Rich";
"Reed";"Eager";
"Reed";"Tender";
"Reed";"Opinionated";
"Reed";"Simple";
"Reed";"Reliable";
"Reed";"Generous";
"Reed";"Dainty";
"Reed";"Creative";
"Reed";"Gracious";
"Reed";"Tantalizing";
"Reed";"Ugly";
"Reed";"Poor";
"Reed";"Impulsive";
"Reed";"Rebellious";
"Refugio";"Ugly";
"Refugio";"Loving";
"Refugio";"Lovable";
"Refugio";"Efficient";
"Refugio";"Intelligent";
"Refugio";"Reserved";
"Refugio";"Fancy";
"Refugio";"Thrilling";
"Refugio";"Aggressive";
"Refugio";"Friendly";
"Refugio";"Understanding";
"Refugio";"Outgoing";
"Reggie";"Knowledgeable";
"Reggie";"Giving";
"Reggie";"Boastful";
"Reggie";"Impulsive";
"Reggie";"Proud";
"Reggie";"Bold";
"Reggie";"Friendly";
"Reggie";"Fighter";
"Reggie";"Calm";
"Reggie";"Articulate";
"Reggie";"Brave";
"Reggie";"Tough";
"Reggie";"Lazy";
"Reggie";"Rebellious";
"Reggie";"Sarcastic";
"Reginald";"Funny";
"Reginald";"Careful";
"Reginald";"Wild";
"Reginald";"Knowledgeable";
"Reginald";"Keen";
"Reginald";"Energetic";
"Reginald";"Giving";
"Reginald";"Popular";
"Reginald";"Loving";
"Reginald";"Articulate";
"Reginald";"Proud";
"Reginald";"Selfish";
"Reginald";"Tireless";
"Reginald";"Naïve";
"Reinaldo";"Questioning";
"Reinaldo";"Determined";
"Reinaldo";"Reflective";
"Reinaldo";"Tolerant";
"Reinaldo";"Fancy";
"Reinaldo";"Caring";
"Reinaldo";"Messy";
"Reinaldo";"Cautious";
"Reinaldo";"Inventive";
"Reinaldo";"Understanding";
"Reinaldo";"Efficient";
"Reinaldo";"Free";
"Reinaldo";"Courageous";
"Reinaldo";"Selfish";
"Reinaldo";"Nervous";
"Renato";"Strong";
"Renato";"Independent";
"Renato";"Tall";
"Renato";"Mature";
"Renato";"Selfish";
"Renato";"Kind";
"Renato";"Tolerant";
"Renato";"Bossy";
"Renato";"Tense";
"Renato";"Naïve";
"Renato";"Tender";
"Rey";"Courageous";
"Rey";"Defiant";
"Rey";"Cooperative";
"Rey";"Rigid";
"Rey";"Silly";
"Rey";"Shy";
"Rey";"Careless";
"Rey";"Perfectionist";
"Rey";"Tough";
"Rey";"Timid";
"Reynaldo";"Wise";
"Reynaldo";"Quiet";
"Reynaldo";"Creative";
"Reynaldo";"Generous";
"Reynaldo";"Ugly";
"Reynaldo";"Careless";
"Reynaldo";"Understanding";
"Reynaldo";"Smart";
"Reynaldo";"Faithful";
"Reynaldo";"Strong";
"Reynaldo";"Intelligent";
"Reynaldo";"Tough";
"Reynaldo";"Caring";
"Reynaldo";"Radical";
"Rhett";"Mischievous";
"Rhett";"Leader";
"Rhett";"Understanding";
"Rhett";"Pitiful";
"Rhett";"Courageous";
"Rhett";"Timid";
"Rhett";"Curious";
"Rhett";"Tantalizing";
"Rhett";"Self-conscious";
"Rhett";"Tender";
"Richard";"Excited";
"Richard";"Fun-loving";
"Richard";"Passive";
"Richard";"Loving";
"Richard";"Rude";
"Richard";"Serious";
"Richard";"Lively";
"Richard";"Rigid";
"Richard";"Unlucky";
"Richard";"Timid";
"Richard";"Reverent";
"Richard";"Unhappy";
"Richard";"Neat";
"Richard";"Leader";
"Richard";"Disgruntled";
"Richard";"Light";
"Richard";"Tantalizing";
"Rigoberto";"Unique";
"Rigoberto";"Cooperative";
"Rigoberto";"Tender";
"Rigoberto";"Serious";
"Rigoberto";"Self-confident";
"Rigoberto";"Complex";
"Rigoberto";"Lazy";
"Rigoberto";"Stable";
"Rigoberto";"Unlucky";
"Rigoberto";"Fancy";
"Rigoberto";"Proper";
"Rigoberto";"Reverent";
"Rigoberto";"Melancholy";
"Riley";"Kind";
"Riley";"Simple-minded";
"Riley";"Humorous";
"Riley";"Short";
"Riley";"Cheerful";
"Riley";"Helpful";
"Riley";"Free";
"Riley";"Rude";
"Riley";"Sensitive";
"Riley";"Unlucky";
"Riley";"Jealous";
"Riley";"Aggressive";
"Riley";"Outgoing";
"Riley";"Mischievous";
"Riley";"Fair";
"Riley";"Grouchy";
"Riley";"Patriotic";
"Robbie";"Disagreeable";
"Robbie";"Complex";
"Robbie";"Confident";
"Robbie";"Rich";
"Robbie";"Funny";
"Robbie";"Able";
"Robbie";"Considerate";
"Robbie";"Timid";
"Robbie";"Tender";
"Robbie";"Conceited";
"Robbie";"Neat";
"Robbie";"Tense";
"Robbie";"Trusting";
"Robbie";"Sensible";
"Robbie";"Gracious";
"Robt";"Rigid";
"Robt";"Expert";
"Robt";"Smart";
"Robt";"Friendly";
"Robt";"Gorgeous";
"Robt";"Simple";
"Robt";"Mischievous";
"Robt";"Popular";
"Robt";"Impulsive";
"Robt";"Merry";
"Robt";"Complex";
"Robt";"Self-conscious";
"Robt";"Ugly";
"Robt";"Reserved";
"Robt";"Considerate";
"Rocco";"Fancy";
"Rocco";"Naïve";
"Rocco";"Melancholy";
"Rocco";"Warm";
"Rocco";"Simple-minded";
"Rocco";"Relaxed";
"Rocco";"Light-hearted";
"Rocco";"Cooperative";
"Rocco";"Imaginative";
"Rocco";"Handsome";
"Rocco";"Caring";
"Rocky";"Leader";
"Rocky";"Arrogant";
"Rocky";"Unselfish";
"Rocky";"Giving";
"Rocky";"Pleasing";
"Rocky";"Happy";
"Rocky";"Defiant";
"Rocky";"Compassionate";
"Rocky";"Tall";
"Rocky";"Pitiful";
"Rocky";"Careless";
"Rocky";"Patient";
"Rocky";"Hopeful                           ";
"Rocky";"Dainty";
"Rocky";"Sarcastic";
"Rocky";"Poor";
"Rocky";"Independent";
"Rocky";"Pleasant";
"Rocky";"Conceited";
"Rodney";"Pitiful";
"Rodney";"Nervous";
"Rodney";"Cautious";
"Rodney";"Serious";
"Rodney";"Sensible";
"Rodney";"Strong";
"Rodney";"Sad";
"Rodney";"Sarcastic";
"Rodney";"Grouchy";
"Rodney";"Light-hearted";
"Rodney";"Adventurous";
"Rodolfo";"Poor";
"Rodolfo";"Faithful";
"Rodolfo";"Sad";
"Rodolfo";"Knowledgeable";
